season,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,player_season_number,player_name
2018-19,9.5,31,0.6,4,-5.3,atlantic-sun,-1.7,10.5,68,0.8,0.435,294,0.391,115,0.364,107,0.664,71,29,18,6-2,765,-3.6,2.8,21,-0.1,90,11.0,christian-agnew-1,327,301,Guard,2.4,33,north-alabama,0.33,97,0.268,26,6.3,89,0.474,15.9,65,197,0.452,89,26.0,190,0.7,0.037,1,Christian Agnew
2019-20,10.7,45,0.7,6,-1.0,atlantic-sun,-0.1,12.0,97,1.4,0.49,290,0.428,124,0.503,146,0.678,99,30,27,6-2,924,-0.9,4.3,35,1.1,91,15.4,christian-agnew-1,383,365,Guard,2.9,47,north-alabama,0.352,102,0.353,36,8.2,132,0.533,17.5,76,188,0.468,88,23.6,190,2.5,0.107,2,Christian Agnew
2016-17,20.3,41,0.8,3,-9.0,ovc,-2.3,6.0,19,0.2,0.28,66,0.242,16,0.197,13,0.692,9,27,0,6-4,384,-6.7,2.0,7,-0.5,48,0.7,justin-benton-1,46,63,Guard,0.6,4,southern-illinois-edwardsville,0.455,30,0.167,5,3.9,26,0.319,28.0,28,36,0.306,11,12.7,195,-0.4,-0.037,1,Justin Benton
2017-18,17.6,70,0.1,1,-4.0,ovc,-2.5,6.6,41,0.1,0.54,136,0.449,61,0.25,34,0.676,23,26,18,6-4,749,-1.5,2.0,14,0.6,61,8.8,justin-benton-1,170,182,Guard,1.1,15,southern-illinois-edwardsville,0.382,52,0.481,25,4.2,55,0.559,21.6,42,84,0.429,36,12.7,195,0.7,0.035,2,Justin Benton
2019-20,20.1,15,0.0,0,-11.7,ovc,-4.4,5.5,6,0.0,0.318,11,0.273,3,0.0,0,,0,19,1,6-4,125,-7.4,0.0,0,-0.1,5,2.6,justin-benton-1,7,13,Guard,0.5,1,southern-illinois-edwardsville,0.636,7,0.143,1,2.7,6,0.318,35.3,6,4,0.5,2,6.8,195,0.0,-0.013,3,Justin Benton
2017-18,14.2,58,2.0,14,-2.5,meac,0.3,19.7,137,1.0,0.478,186,0.403,75,0.269,50,0.78,39,27,15,6-6,682,-2.8,4.2,27,0.8,65,13.4,greg-heckstall-1,217,223,Guard,0.6,8,hampton,0.43,80,0.35,28,12.2,164,0.517,13.2,32,106,0.443,47,16.4,195,1.9,0.111,1,Greg Heckstall
2018-19,16.5,67,1.4,9,-1.9,big-south,-0.2,24.2,166,1.0,0.428,216,0.366,79,0.301,65,0.862,56,25,17,6-6,718,-1.7,2.8,19,0.8,60,14.3,greg-heckstall-1,241,252,Guard,1.1,15,hampton,0.431,93,0.29,27,13.6,185,0.488,12.4,35,123,0.423,52,18.8,195,1.9,0.105,2,Greg Heckstall
2019-20,12.0,70,1.0,9,-4.1,big-south,-3.0,16.3,153,0.4,0.478,230,0.387,89,0.317,73,0.781,57,30,29,6-6,996,-1.1,2.0,18,1.0,71,11.4,greg-heckstall-1,277,276,Guard,1.2,22,hampton,0.5,115,0.365,42,9.3,171,0.523,16.4,52,115,0.409,47,15.5,195,1.3,0.054,3,Greg Heckstall
2016-17,14.9,12,0.0,0,-6.7,cusa,-0.2,4.5,6,0.3,0.293,46,0.261,12,0.0,0,,0,28,0,5-10,159,-6.5,1.4,2,-0.2,20,2.1,travis-fields-1,27,29,Guard,3.2,8,radford,0.37,17,0.176,3,2.9,8,0.293,11.5,6,29,0.31,9,17.0,170,0.1,0.013,1,Travis Fields
2017-18,22.9,76,0.7,4,-1.2,big-south,-0.1,10.4,58,1.1,0.468,206,0.393,81,0.18,37,0.784,29,35,1,5-10,712,-1.1,2.5,15,0.7,45,13.7,travis-fields-1,222,232,Guard,2.9,33,radford,0.422,87,0.356,31,6.3,73,0.496,17.7,48,119,0.42,50,20.4,170,1.7,0.097,2,Travis Fields
2018-19,18.7,97,0.4,3,0.5,big-south,-1.1,7.1,56,1.2,0.51,296,0.412,122,0.226,67,0.672,45,32,30,5-10,955,1.6,1.7,14,1.7,80,15.5,travis-fields-1,347,348,Guard,3.0,48,radford,0.493,146,0.397,58,4.4,70,0.529,13.0,49,150,0.427,64,20.7,170,2.9,0.121,3,Travis Fields
2019-20,20.8,106,0.4,3,-0.3,big-south,-2.2,7.5,65,0.9,0.541,318,0.44,140,0.274,87,0.701,61,31,31,5-10,994,1.9,1.4,12,2.6,62,17.8,travis-fields-1,405,397,Guard,1.8,29,radford,0.484,154,0.416,64,4.5,77,0.564,14.3,60,164,0.463,76,22.3,170,3.4,0.138,4,Travis Fields
2019-20,12.3,21,0.0,0,-6.3,sun-belt,-1.7,9.6,26,0.2,0.386,70,0.329,23,0.457,32,0.688,22,25,6,6-0,311,-4.5,1.4,4,-0.2,31,5.2,calvin-temple-1,76,79,Guard,1.8,10,louisiana-lafayette,0.486,34,0.235,8,5.4,30,0.446,24.1,27,36,0.417,15,17.3,170,0.0,0.0,1,Calvin Temple
2019-20,2.0,1,2.6,2,-10.3,northeast,-2.5,16.1,12,0.1,0.375,24,0.375,9,0.417,10,0.4,4,8,0,6-7,91,-7.8,8.8,7,0.0,9,7.5,dj-russell-1,22,22,Forward,0.0,0,robert-morris,0.0,0,,0,12.3,19,0.383,6.5,2,24,0.375,9,17.4,210,0.1,0.044,1,DJ Russell
2018-19,11.8,16,2.9,6,-2.8,atlantic-10,-1.4,11.9,23,0.2,0.559,34,0.471,16,0.088,3,0.0,0,31,0,6-9,235,-1.4,4.8,9,0.2,29,9.5,matt-grace-1,38,46,Forward,1.0,4,richmond,0.5,17,0.353,6,8.4,32,0.536,14.5,6,17,0.588,10,9.7,230,0.4,0.067,1,Matt Grace
2019-20,14.7,21,0.5,1,-0.3,atlantic-10,2.0,12.6,26,0.3,0.359,32,0.313,10,0.219,7,0.571,4,29,0,6-9,226,-2.3,6.4,12,0.0,37,5.4,matt-grace-1,27,44,Forward,1.3,5,richmond,0.438,14,0.214,3,9.7,38,0.382,23.7,11,18,0.389,7,10.7,230,0.4,0.063,2,Matt Grace
2018-19,6.7,5,0.0,0,-11.2,summit,-2.1,10.9,11,0.1,0.278,27,0.222,6,0.259,7,0.714,5,18,0,6-9,118,-9.1,4.9,5,-0.2,17,-0.2,marko-coudreau-1,20,24,Forward,1.4,3,north-dakota,0.481,13,0.231,3,7.9,16,0.33,24.8,10,14,0.214,3,17.2,230,-0.1,-0.045,1,Marko Coudreau
2019-20,0.0,0,1.7,1,-12.5,summit,-7.4,19.3,10,0.0,0.5,20,0.45,9,0.0,0,,0,10,0,6-9,59,-5.1,10.3,5,0.1,4,13.6,marko-coudreau-1,20,19,Forward,0.0,0,north-dakota,0.4,8,0.25,2,15.0,15,0.5,9.1,2,12,0.583,7,18.9,230,0.1,0.07,2,Marko Coudreau
2019-20,10.9,10,3.8,6,3.7,meac,2.2,12.9,21,0.4,0.636,44,0.568,25,0.182,8,0.5,4,23,1,6-7,184,1.5,11.9,18,0.4,26,20.9,kobby-ayetey-1,60,61,Forward,4.1,13,north-carolina-central,0.432,19,0.316,6,12.4,39,0.628,17.3,10,25,0.76,19,15.9,210,0.9,0.189,1,Kobby Ayetey
2017-18,4.4,1,2.5,1,-5.8,acc,0.4,4.9,2,0.1,0.643,14,0.571,8,0.571,8,0.375,3,14,0,6-4,46,-6.1,2.5,1,-0.1,3,9.6,avery-wilson-1,21,17,Guard,3.7,3,boston-college,0.214,3,0.667,2,3.7,3,0.59,33.6,9,11,0.545,6,28.9,225,0.0,-0.036,1,Avery Wilson
2018-19,17.4,3,0.0,0,-3.3,acc,3.5,10.7,3,0.1,0.2,5,0.2,1,0.4,2,0.0,0,6,1,6-4,30,-6.8,0.0,0,-0.1,3,1.9,avery-wilson-1,2,3,Guard,5.8,3,boston-college,0.4,2,0.0,0,5.4,3,0.168,25.2,2,3,0.333,1,13.4,225,0.0,-0.05,2,Avery Wilson
2017-18,8.8,14,0.4,1,-9.7,southern,-3.2,10.4,30,0.2,0.449,79,0.342,27,0.19,15,0.733,11,30,0,6-3,326,-6.6,2.0,6,-0.2,20,5.1,sarju-patel-1,82,78,Guard,0.5,3,virginia-military-institute,0.57,45,0.378,17,6.1,36,0.476,21.1,23,34,0.294,10,16.8,170,0.0,0.0,1,Sarju Patel
2018-19,8.1,34,0.0,0,-3.0,southern,-3.3,11.7,82,0.3,0.519,242,0.421,102,0.281,68,0.676,46,29,13,6-3,796,0.3,2.9,22,1.3,46,14.2,sarju-patel-1,297,274,Guard,1.8,26,virginia-military-institute,0.558,135,0.348,47,7.2,104,0.541,7.7,23,107,0.514,55,18.3,170,1.5,0.076,2,Sarju Patel
2019-20,0.0,0,0.0,0,2.5,acc,3.9,0.0,0,0.0,,0,,0,,0,,0,4,0,5-11,4,-1.4,0.0,0,0.0,0,0.0,grant-williams-2,0,0,Guard,0.0,0,louisville,,0,,0,0.0,0,,,0,0,,0,0.0,165,0.0,0.03,1,Grant Williams
2019-20,0.0,0,0.0,0,-5.0,acc,-6.0,0.0,0,0.0,0.625,8,0.625,5,0.5,4,0.75,3,9,0,6-10,22,1.0,16.1,3,0.1,2,24.0,paul-grinde-1,13,11,Forward,0.0,0,clemson,0.0,0,,0,8.1,3,0.657,16.8,2,8,0.625,5,29.0,300,0.1,0.161,1,Paul Grinde
2019-20,5.8,8,1.4,4,-1.2,big-12,2.3,8.4,20,0.5,0.425,87,0.368,32,0.195,17,0.706,12,26,1,6-6,285,-3.4,2.5,6,-0.3,28,7.1,donovan-williams-3,86,79,Guard,2.8,13,texas,0.471,41,0.244,10,5.4,26,0.452,20.8,25,46,0.478,22,22.4,180,0.2,0.026,1,Donovan Williams
2018-19,2.5,4,6.2,18,-1.4,big-west,0.3,18.5,52,0.6,0.684,76,0.684,52,0.461,35,0.429,15,32,0,6-10,327,-1.8,13.4,37,0.6,63,18.4,robinson-idehen-1,119,110,Forward,0.6,3,california-santa-barbara,0.0,0,,0,16.0,89,0.642,20.6,24,76,0.684,52,18.4,230,1.2,0.141,1,Robinson Idehen
2019-20,6.2,13,5.3,21,3.4,big-west,1.6,20.1,73,0.7,0.686,105,0.686,72,0.667,70,0.529,37,31,2,6-10,457,1.9,15.7,57,1.5,71,24.3,robinson-idehen-1,181,176,Forward,1.6,12,california-santa-barbara,0.01,1,0.0,0,17.9,130,0.655,16.3,27,104,0.692,72,19.3,230,2.2,0.19,2,Robinson Idehen
2017-18,9.6,31,0.8,4,-0.1,pac-12,-1.2,8.3,41,0.5,0.5,194,0.418,81,0.278,54,0.87,47,36,0,6-4,597,1.1,4.3,21,1.1,42,14.5,victor-baileyjr-1,241,225,Guard,1.4,15,oregon,0.454,88,0.364,32,6.3,62,0.549,11.7,29,106,0.462,49,20.9,186,1.6,0.107,1,Victor Bailey Jr.
2018-19,9.7,34,0.0,0,2.9,pac-12,0.5,9.5,58,1.1,0.518,223,0.413,92,0.202,45,0.911,41,37,8,6-4,708,2.4,2.8,16,1.3,41,15.5,victor-baileyjr-1,272,247,Guard,2.1,24,oregon,0.529,118,0.398,47,6.3,74,0.557,11.3,31,105,0.429,45,20.8,186,2.5,0.139,2,Victor Bailey Jr.
2017-18,10.4,39,0.1,1,-9.7,southland,-3.6,4.5,28,0.2,0.38,158,0.329,52,0.38,60,0.633,38,29,19,5-10,715,-6.1,0.4,3,-0.6,46,3.7,cj-jones-44,158,156,Guard,1.3,17,northwestern-state,0.354,56,0.286,16,2.4,31,0.424,20.5,48,102,0.353,36,15.5,160,-0.3,-0.019,1,C.J. Jones
2018-19,20.8,67,0.0,0,-9.0,southland,-3.9,6.1,35,0.4,0.354,147,0.32,47,0.449,66,0.788,52,26,23,5-10,636,-5.1,1.0,6,-0.1,54,6.6,cj-jones-44,156,172,Guard,1.3,15,northwestern-state,0.347,51,0.196,10,3.5,41,0.437,20.1,45,96,0.385,37,17.1,160,0.3,0.021,2,C.J. Jones
2019-20,20.4,62,0.0,0,-6.1,southland,-2.5,5.3,27,0.4,0.404,83,0.386,32,0.542,45,0.822,37,29,19,5-10,507,-3.6,0.2,1,0.4,39,8.7,cj-jones-44,104,125,Guard,1.9,18,northwestern-state,0.193,16,0.188,3,2.9,28,0.498,22.9,31,67,0.433,29,12.5,160,0.8,0.06,3,C.J. Jones
2019-20,10.5,11,1.4,2,-0.2,mvc,1.1,16.5,25,0.3,0.621,29,0.586,17,0.655,19,0.684,13,28,0,6-8,196,-1.2,4.2,6,0.3,24,12.4,tom-welch-2,49,51,Forward,1.2,4,loyola-il,0.207,6,0.333,2,10.6,31,0.644,22.4,11,23,0.652,15,13.9,220,0.6,0.129,1,Tom Welch
2019-20,16.5,33,0.3,1,-3.9,america-east,-1.3,7.2,24,0.7,0.418,110,0.355,39,0.255,28,0.714,20,31,0,6-0,376,-2.6,1.9,6,0.2,29,9.4,aaron-deloney-1,112,116,Guard,1.4,9,vermont,0.5,55,0.255,14,4.6,30,0.454,15.1,22,55,0.455,25,20.2,165,0.8,0.09,1,Aaron Deloney
2015-16,8.2,30,2.2,14,5.4,pac-12,1.8,16.1,106,1.1,0.5,245,0.441,108,0.6,147,0.735,108,27,11,6-7,748,3.6,5.9,40,1.8,72,20.8,tres-tinkle-1,353,329,Forward,2.5,32,oregon-state,0.327,80,0.363,29,10.9,146,0.561,10.8,38,165,0.479,79,23.9,225,2.9,0.157,1,Tres Tinkle
2016-17,17.2,14,2.7,5,4.2,pac-12,2.3,25.8,46,0.4,0.469,81,0.444,36,0.716,58,0.776,45,6,6,6-7,209,1.9,2.3,4,0.4,12,25.7,tres-tinkle-1,121,112,Forward,3.7,13,oregon-state,0.309,25,0.16,4,14.2,50,0.557,14.9,19,56,0.571,32,32.0,225,0.8,0.153,2,Tres Tinkle
2017-18,21.2,117,1.8,18,7.1,pac-12,2.5,17.7,175,1.7,0.531,407,0.472,192,0.383,156,0.84,131,32,32,6-7,1164,4.7,6.0,56,3.1,88,22.1,tres-tinkle-1,563,558,Forward,2.3,45,oregon-state,0.361,147,0.327,48,12.0,231,0.585,16.2,93,260,0.554,144,25.3,225,4.8,0.166,3,Tres Tinkle
2018-19,23.7,115,1.7,16,8.5,pac-12,1.5,19.0,183,1.7,0.543,445,0.483,215,0.411,183,0.77,141,30,30,6-7,1094,7.1,6.8,60,3.8,63,27.0,tres-tinkle-1,624,608,Forward,2.8,52,oregon-state,0.362,161,0.329,53,13.2,243,0.587,14.3,89,284,0.57,162,29.4,225,5.4,0.198,4,Tres Tinkle
2019-20,20.7,98,1.7,16,7.7,pac-12,1.9,18.9,171,1.6,0.5,427,0.44,188,0.419,179,0.81,145,31,31,6-7,1070,5.8,4.8,41,3.4,74,25.3,tres-tinkle-1,572,553,Forward,3.0,54,oregon-state,0.347,148,0.345,51,12.0,212,0.559,12.0,70,279,0.491,137,28.9,225,5.0,0.185,5,Tres Tinkle
2019-20,5.3,3,3.7,3,-7.6,cusa,-0.2,14.8,14,0.1,0.5,20,0.5,10,0.65,13,0.615,8,11,0,6-10,107,-7.4,10.0,9,-0.1,14,7.1,hunter-dean-1,28,29,Forward,0.5,1,southern-mississippi,0.0,0,,0,12.5,23,0.535,34.8,14,20,0.5,10,19.2,232,0.0,-0.006,1,Hunter Dean
2018-19,7.3,41,1.1,12,5.5,big-ten,1.3,5.2,50,1.0,0.553,283,0.417,118,0.226,64,0.75,48,36,36,6-4,1106,4.2,2.1,21,1.7,97,11.9,gabe-kalscheur-1,361,310,Guard,1.5,28,minnesota,0.664,188,0.41,77,3.6,71,0.576,10.6,37,95,0.432,41,16.0,200,2.7,0.099,1,Gabe Kalscheur
2019-20,9.1,48,0.8,8,4.7,big-ten,1.8,6.8,67,1.2,0.488,338,0.376,127,0.13,44,0.705,31,31,31,6-4,1032,2.9,1.8,17,1.1,79,11.5,gabe-kalscheur-1,361,318,Guard,1.8,31,minnesota,0.66,223,0.341,76,4.4,84,0.503,11.1,45,115,0.443,51,19.8,200,2.3,0.09,2,Gabe Kalscheur
2019-20,21.7,42,1.1,3,1.5,acc,1.0,10.6,30,0.5,0.507,68,0.456,31,0.485,33,0.727,24,30,0,6-4,332,0.4,1.8,5,0.5,22,13.0,rayquan-evans-1,93,105,Guard,1.4,8,florida-state,0.25,17,0.412,7,6.2,35,0.556,23.0,25,51,0.471,24,16.2,210,0.9,0.114,1,RayQuan Evans
2019-20,0.0,0,0.0,0,-1.3,aac,2.0,0.0,0,0.0,,0,,0,,0,,0,3,0,6-5,3,-3.3,0.0,0,0.0,1,-6.0,rob-banks-1,0,0,Forward,0.0,0,cincinnati,,0,,0,0.0,0,,,0,0,,0,0.0,200,0.0,0.028,1,Rob Banks
2018-19,8.3,13,0.0,0,-2.0,big-east,-0.1,11.9,28,0.2,0.422,51,0.333,17,0.098,5,0.2,1,22,0,6-5,267,-1.9,1.4,3,-0.1,22,4.3,keonte-kennedy-1,44,45,Guard,1.4,6,xavier,0.686,35,0.257,9,6.9,31,0.412,17.1,11,16,0.5,8,12.5,180,0.1,0.014,1,Keonte Kennedy
2019-20,0.0,0,0.0,0,-19.3,big-12,-9.2,7.7,1,0.0,0.25,12,0.167,2,0.167,2,1.0,2,7,0,5-11,15,-10.1,0.0,0,-0.1,2,-10.3,spencer-macke-1,8,7,Guard,0.0,0,west-virginia,0.75,9,0.222,2,3.7,1,0.309,13.4,2,3,0.0,0,47.1,170,0.0,-0.107,1,Spencer Macke
2019-20,4.5,12,0.9,4,-5.4,northeast,-3.5,6.3,27,0.2,0.509,116,0.414,48,0.233,27,0.704,19,28,11,6-3,483,-1.8,1.7,7,0.3,25,10.4,brandon-rush-2,137,124,Guard,2.3,19,fairleigh-dickinson,0.543,63,0.349,22,4.1,34,0.532,15.7,24,53,0.491,26,16.1,175,0.5,0.041,1,Brandon Rush
2019-20,7.8,27,1.5,10,-1.8,atlantic-sun,-0.7,10.7,55,0.3,0.489,91,0.451,41,0.396,36,0.694,25,33,6,6-7,575,-1.1,9.6,48,0.6,53,10.0,dorian-james-1,114,141,Forward,1.0,10,north-florida,0.286,26,0.269,7,10.1,103,0.527,23.9,34,65,0.523,34,12.4,202,0.9,0.064,1,Dorian James
2016-17,16.9,60,0.9,5,0.6,patriot,-0.1,8.3,45,0.8,0.563,119,0.462,55,0.202,24,0.917,22,29,3,6-2,621,0.7,3.4,16,0.8,53,11.8,jordan-cohen-1,156,175,Guard,1.8,20,lehigh,0.529,63,0.381,24,6.0,61,0.598,22.1,37,56,0.554,31,13.9,185,1.6,0.105,1,Jordan Cohen
2017-18,18.0,71,1.3,8,0.9,patriot,-0.4,11.5,75,0.6,0.536,207,0.483,100,0.256,53,0.906,48,29,8,6-2,729,1.4,4.5,28,1.7,54,17.7,jordan-cohen-1,270,283,Guard,2.1,27,lehigh,0.324,67,0.328,22,8.1,103,0.581,13.7,37,140,0.557,78,18.5,185,2.3,0.127,2,Jordan Cohen
2018-19,21.0,113,1.2,11,4.1,patriot,-0.3,10.2,97,0.8,0.613,260,0.523,136,0.458,119,0.857,102,31,31,6-2,986,4.4,3.0,23,3.2,67,20.7,jordan-cohen-1,421,434,Guard,2.3,42,lehigh,0.381,99,0.475,47,7.0,120,0.665,16.6,63,161,0.553,89,19.3,185,4.0,0.163,3,Jordan Cohen
2019-20,26.4,133,0.3,3,0.2,patriot,-2.0,10.3,93,0.8,0.495,369,0.434,160,0.287,106,0.84,89,32,31,6-2,1037,2.2,2.3,20,2.4,52,19.6,jordan-cohen-1,454,468,Guard,2.3,42,lehigh,0.32,118,0.381,45,6.4,113,0.541,14.3,70,251,0.458,115,24.2,185,3.2,0.124,4,Jordan Cohen
2018-19,4.6,5,0.5,1,3.6,big-ten,-0.6,9.1,16,0.2,0.493,76,0.408,31,0.145,11,0.909,10,24,0,6-7,217,4.2,8.7,17,0.5,28,16.6,tevian-jones-1,85,80,Guard,2.9,11,illinois,0.579,44,0.295,13,8.9,33,0.523,4.7,4,32,0.563,18,19.3,205,0.7,0.126,1,Tevian Jones
2019-20,2.5,1,3.0,2,-7.2,big-ten,-0.3,10.0,6,0.1,0.229,24,0.167,4,0.083,2,0.5,1,14,0,6-7,67,-6.8,6.8,4,-0.2,13,-5.3,tevian-jones-1,12,13,Guard,0.0,0,illinois,0.667,16,0.188,3,8.4,10,0.24,13.8,4,8,0.125,1,21.6,205,-0.1,-0.062,2,Tevian Jones
2016-17,4.3,3,1.9,2,-8.2,maac,-2.1,8.6,9,0.1,0.308,26,0.269,7,0.308,8,0.625,5,23,1,6-4,111,-6.1,4.7,5,-0.1,12,2.8,xzavier-malone-1,21,22,Guard,0.0,0,fairleigh-dickinson,0.423,11,0.182,2,6.6,14,0.352,11.8,4,15,0.333,5,14.0,186,0.0,0.006,1,Xzavier Malone
2018-19,11.9,55,1.4,11,-3.0,northeast,-2.3,11.5,89,1.0,0.533,275,0.447,123,0.211,58,0.638,37,29,28,6-4,900,-0.7,3.2,23,1.0,69,13.8,xzavier-malone-1,330,311,Guard,2.1,33,fairleigh-dickinson,0.476,131,0.359,47,7.5,112,0.545,16.8,61,144,0.528,76,20.9,186,1.9,0.085,2,Xzavier Malone
2019-20,14.0,53,0.5,3,-3.9,northeast,-4.6,10.3,69,0.2,0.542,239,0.481,115,0.385,92,0.663,61,26,26,6-4,759,0.7,2.5,16,1.6,45,16.7,xzavier-malone-1,320,305,Guard,1.0,13,fairleigh-dickinson,0.347,83,0.349,29,6.5,85,0.566,13.7,45,156,0.551,86,22.0,186,1.8,0.095,3,Xzavier Malone
2018-19,0.0,0,5.7,1,-3.3,sec,5.0,5.3,1,0.0,0.0,2,0.0,0,2.0,4,0.5,2,4,0,6-4,20,-8.3,11.3,2,-0.1,1,2.4,zach-walker-1,2,3,Guard,5.8,2,texas-am,0.5,1,0.0,0,8.2,3,0.256,43.5,3,1,0.0,0,17.1,195,0.0,-0.088,1,Zach Walker
2019-20,0.0,0,0.0,0,-8.4,sec,-2.7,0.0,0,0.0,0.333,6,0.333,2,0.0,0,,0,14,0,6-4,29,-5.7,4.0,1,0.0,3,-1.6,zach-walker-1,4,4,Guard,0.0,0,texas-am,0.5,3,0.0,0,2.0,1,0.333,14.3,1,3,0.667,2,12.7,195,0.0,-0.039,2,Zach Walker
2018-19,10.1,6,0.0,0,1.7,southern,-1.2,15.2,14,0.2,0.68,25,0.48,12,0.24,6,0.833,5,15,0,6-0,103,2.9,5.9,5,0.3,4,19.5,jaylon-pugh-1,39,36,Guard,1.7,3,furman,0.8,20,0.5,10,10.7,19,0.7,15.2,5,5,0.4,2,16.4,170,0.5,0.189,1,Jaylon Pugh
2019-20,2.3,2,0.0,0,-5.1,southern,-2.8,12.7,16,0.2,0.58,44,0.409,18,0.068,3,0.667,2,24,0,6-0,153,-2.3,0.0,0,0.1,21,8.5,jaylon-pugh-1,53,42,Guard,1.1,3,furman,0.795,35,0.429,15,6.4,16,0.583,16.5,9,9,0.333,3,18.4,170,0.3,0.075,2,Jaylon Pugh
2018-19,25.9,111,0.4,3,-1.0,swac,-1.5,6.9,50,1.0,0.479,234,0.415,97,0.278,65,0.815,53,36,19,5-10,753,0.6,2.9,21,1.3,50,16.4,tyrik-armstrong-1,277,302,Guard,3.6,52,texas-southern,0.35,82,0.366,30,4.9,71,0.523,16.4,52,152,0.441,67,19.0,170,2.3,0.121,1,Tyrik Armstrong
2019-20,31.7,116,0.0,0,2.9,swac,-0.9,11.1,82,1.1,0.515,298,0.473,141,0.372,111,0.847,94,28,25,5-10,814,3.9,2.4,18,2.3,65,22.1,tyrik-armstrong-1,401,407,Guard,3.3,50,texas-southern,0.198,59,0.424,25,6.7,100,0.572,16.0,67,239,0.485,116,23.7,170,3.4,0.165,2,Tyrik Armstrong
2016-17,1.7,4,5.2,20,-1.2,pac-12,1.4,26.5,95,0.9,0.565,92,0.565,52,0.576,53,0.434,23,32,6,7-0,393,-2.6,13.6,43,0.4,67,15.3,jayce-johnson-1,127,131,Center-Forward,0.6,4,marquette,0.0,0,,0,20.5,138,0.542,19.3,28,92,0.565,52,18.5,245,1.3,0.127,1,Jayce Johnson
2017-18,2.4,6,6.2,28,0.7,pac-12,3.6,24.9,113,1.0,0.522,113,0.522,59,0.646,73,0.63,46,30,1,7-0,504,-2.9,12.5,50,0.7,72,16.8,jayce-johnson-1,164,171,Center-Forward,1.1,9,marquette,0.0,0,,0,19.1,163,0.555,17.3,31,113,0.522,59,19.0,245,1.7,0.135,2,Jayce Johnson
2018-19,4.6,15,5.6,33,1.6,pac-12,1.8,27.4,149,0.7,0.597,144,0.597,86,0.59,85,0.4,34,29,25,7-0,634,-0.2,14.1,74,1.1,86,18.7,jayce-johnson-1,206,214,Center-Forward,0.7,8,marquette,0.0,0,,0,20.9,223,0.559,15.6,34,144,0.597,86,17.6,245,1.8,0.114,3,Jayce Johnson
2019-20,5.3,11,3.9,15,4.6,big-east,3.0,24.9,96,0.7,0.629,62,0.629,39,0.806,50,0.5,25,27,1,7-0,397,1.6,17.1,59,0.8,68,16.8,jayce-johnson-1,103,123,Center-Forward,0.3,2,marquette,0.0,0,,0,21.2,155,0.601,20.4,22,62,0.629,39,13.2,245,1.5,0.151,4,Jayce Johnson
2017-18,18.7,78,0.0,0,-3.5,wcc,-1.9,8.2,60,0.5,0.474,191,0.387,74,0.513,98,0.704,69,32,26,6-1,805,-1.7,0.9,6,0.3,61,10.7,jojo-walker-1,250,265,Guard,2.2,30,portland,0.466,89,0.371,33,4.8,66,0.526,21.0,63,102,0.402,41,19.8,175,0.9,0.043,1,JoJo Walker
2018-19,24.6,106,0.1,1,-2.1,wcc,-3.0,9.9,85,0.4,0.478,289,0.388,112,0.45,130,0.708,92,32,31,6-1,989,1.0,1.7,14,1.1,73,13.8,jojo-walker-1,368,379,Guard,1.7,29,portland,0.516,149,0.349,52,5.8,99,0.525,16.0,67,140,0.429,60,22.2,175,1.5,0.061,2,JoJo Walker
2019-20,16.7,73,0.4,3,-1.8,wcc,-1.8,10.8,88,0.7,0.456,281,0.367,103,0.402,113,0.699,79,29,21,6-1,921,0.0,0.9,7,0.7,54,11.6,jojo-walker-1,335,327,Guard,1.0,16,portland,0.559,157,0.318,50,6.0,95,0.5,13.9,54,124,0.427,53,21.9,175,1.4,0.06,3,JoJo Walker
2019-20,9.5,17,0.3,1,-7.0,swac,-3.3,4.3,12,0.4,0.378,119,0.294,35,0.084,10,0.3,3,27,1,6-3,347,-3.7,1.9,6,-0.2,28,5.8,miles-daniels-1,93,90,Guard,2.3,14,jackson-state,0.739,88,0.227,20,3.1,18,0.376,8.2,11,31,0.484,15,19.3,185,0.2,0.025,1,Miles Daniels
2018-19,8.1,27,2.1,13,-1.7,cusa,-0.3,13.6,87,0.9,0.471,190,0.4,76,0.395,75,0.76,57,25,20,6-6,791,-1.5,2.4,15,0.6,50,12.7,malik-martin-1,236,224,Guard,2.2,29,charlotte,0.495,94,0.287,27,8.1,102,0.523,13.8,36,96,0.51,49,18.2,210,1.5,0.075,1,Malik Martin
